transaction_id,date,description,category,amount,payment_method,account,is_recurring,z_score,anomaly_flag
TX-000473,2025-08-26,Food transaction 473,Food,60.92,Card,Credit,False,-0.46789202433701127,False
TX-000474,2025-07-23,Education transaction 474,Education,172.57,Transfer,Savings,False,-0.3040628825505684,False
TX-000475,2025-08-06,Leisure transaction 475,Leisure,25.33,Card,Savings,False,-0.6060344250866433,False
TX-000476,2025-12-07,Transport transaction 476,Transport,105.44,Transfer,Checking,False,0.05896629677953953,False
TX-000477,2025-02-08,Utilities transaction 477,Utilities,234.75,Digital Wallet,Credit,True,0.12346595074732186,False
TX-000478,2025-04-10,Food transaction 478,Food,48.33,Transfer,Checking,False,-0.6070123584879331,False
TX-000479,2025-10-16,Food transaction 479,Food,136.89,Card,Checking,True,0.3715815090581855,False
TX-000480,2025-09-11,Food transaction 480,Food,165.87,Cash,Savings,False,0.6918124291291717,False
TX-000481,2025-08-10,Health transaction 481,Health,58.75,Transfer,Credit,True,-0.4753535613042602,False
TX-000482,2025-12-23,Transport transaction 482,Transport,36.41,Transfer,Savings,False,-0.3120620604990521,False
TX-000483,2025-01-23,Leisure transaction 483,Leisure,167.55,Card,Checking,False,0.18028507384668968,False
TX-000484,2025-09-07,Food transaction 484,Food,55.22,Card,Savings,True,-0.530877401990725,False
TX-000485,2025-01-10,Food transaction 485,Food,115.44,Card,Savings,False,0.13455758788763178,False
TX-000486,2025-09-03,Transport transaction 486,Transport,15.96,Unknown,Credit,True,-0.42197847229605623,False
TX-000487,2025-11-21,Leisure transaction 487,Leisure,104.96,Card,Credit,False,-0.16576848710280634,False
TX-000488,2025-04-10,Transport transaction 488,Transport,104.78,Card,Savings,False,0.05541887224232572,False
TX-000489,2025-10-17,Housing transaction 489,Housing,1698.42,Transfer,Checking,True,0.043238631344821976,False
TX-000490,2025-06-29,Utilities transaction 490,Utilities,265.45,Unknown,Credit,False,0.23544904188873547,False
TX-000491,2025-08-11,Housing transaction 491,Housing,2003.92,Cash,Savings,True,0.1873608810699188,False
TX-000492,2025-09-07,Education transaction 492,Education,507.11,Card,Credit,False,0.10578903612874573,False
TX-000493,2025-05-27,Housing transaction 493,Housing,1674.54,Card,Checking,False,0.03197303617809423,False
TX-000494,2025-04-06,Leisure transaction 494,Leisure,16.66,Digital Wallet,Checking,False,-0.6539699479086937,False
TX-000495,2025-09-14,Housing transaction 495,Uncategorized,133.55,Digital Wallet,Checking,False,-0.37150647010347604,False
TX-000496,2025-11-21,Utilities transaction 496,Utilities,36.12,Digital Wallet,Savings,True,-0.6010682965953165,False
TX-000497,2025-01-04,Transport transaction 497,Transport,114.09,Transfer,Credit,False,0.10545905775969047,False
TX-000498,2025-01-16,Housing transaction 498,Housing,1113.16,Card,Checking,False,-0.23286280195832093,False
TX-000499,2025-10-07,Food transaction 499,Food,104.74,Transfer,Credit,True,0.016321878958730777,False
TX-000500,2025-12-02,Housing transaction 500,Housing,1047.11,Card,Savings,False,-0.26402245693161935,False
TX-000501,2025-09-04,Housing transaction 501,Housing,1852.0,Card,Credit,False,0.1156913158383747,False
TX-000502,2025-09-15,Utilities transaction 502,Utilities,286.52,Transfer,Checking,False,0.3123051894571259,False
TX-000503,2025-06-09,Food transaction 503,Food,76.57,Card,Credit,True,-0.2949584874456749,False
TX-000504,2025-12-06,Health transaction 504,Health,364.48,Card,Checking,True,0.2043472946464573,False
TX-000505,2025-06-01,Leisure transaction 505,Leisure,66.09,Card,Credit,False,-0.3806766499739823,False
TX-000506,2025-06-27,Leisure transaction 506,Leisure,1572.4595406985482,Card,Checking,False,7.947882922874543,True
TX-000507,2025-06-12,Housing transaction 507,Housing,1974.02,Unknown,Checking,False,0.17325529918193056,False
TX-000508,2025-02-02,Food transaction 508,Food,64.05,Card,Credit,True,-0.433305316958744,False
TX-000509,2025-06-28,Health transaction 509,Health,401.39,Card,Checking,False,0.2864058384371908,False
TX-000510,2025-04-11,Education transaction 510,Uncategorized,96.78,Card,Checking,False,-0.449590602405134,False
TX-000511,2025-09-25,Food transaction 511,Food,11.14,Card,Savings,True,-1.0179643225127768,False
TX-000512,2025-11-19,Food transaction 512,Food,163.51,Card,Savings,True,0.6657342727672831,False
TX-000513,2025-03-06,Transport transaction 513,Transport,14.27,Cash,Savings,False,-0.43106202906558866,False
TX-000514,2025-06-17,Education transaction 514,Education,644.89,Card,Checking,False,0.27458618252569644,False
TX-000515,2025-11-26,Food transaction 515,Food,171.64,Transfer,Checking,False,0.7555713114207377,False
TX-000516,2025-02-12,Food transaction 516,Food,31.57,Digital Wallet,Checking,False,-0.7922114689223613,False
TX-000517,2025-02-13,Utilities transaction 517,Utilities,183.59,Cash,Checking,False,-0.06314821677042157,False
TX-000518,2025-10-12,Housing transaction 518,Housing,895.87,Card,Credit,True,-0.3353712263208947,False
TX-000519,2025-01-12,Housing transaction 519,Housing,1285.05,Card,Checking,False,-0.15177221765309384,False
TX-000520,2025-04-05,Transport transaction 520,Transport,13.29,Transfer,Checking,False,-0.43632941701478495,False
TX-000521,2025-10-29,Utilities transaction 521,Utilities,91.06,Card,Checking,False,-0.40066598300218076,False
TX-000522,2025-09-10,Food transaction 522,Food,70.48,Transfer,Checking,True,-0.362253390938853,False
TX-000523,2025-08-30,Transport transaction 523,Transport,64.22,Transfer,Savings,False,-0.1625864902264513,False
TX-000524,2025-02-04,Food transaction 524,Food,176.13,Digital Wallet,Savings,False,0.8051861089058561,False
TX-000525,2025-08-03,Transport transaction 525,Transport,114.06,Digital Wallet,Checking,False,0.10529781118981711,False
TX-000526,2025-12-03,Leisure transaction 526,Leisure,164.86,Unknown,Checking,False,0.16541234531251262,False
TX-000527,2025-03-31,Transport transaction 527,Transport,77.5,Card,Checking,False,-0.09120800862917913,False
TX-000528,2025-09-21,Food transaction 528,Food,152.48,Digital Wallet,Credit,False,0.5438520419742198,False
TX-000529,2025-04-03,Transport transaction 529,Transport,50.81,Card,Savings,False,-0.2346637069598413,False
TX-000530,2025-03-31,Transport transaction 530,Uncategorized,100.7,Card,Checking,False,-0.4412661586025096,False
TX-000531,2025-04-25,Transport transaction 531,Transport,139.16,Cash,Savings,True,0.2402074413171914,False
TX-000532,2025-04-15,Utilities transaction 532,Utilities,117.82,Cash,Credit,False,-0.30305466316686386,False
TX-000533,2025-07-15,Housing transaction 533,Housing,1678.43,Transfer,Credit,False,0.03380817709930745,False
TX-000534,2025-11-10,Utilities transaction 534,Utilities,274.07,Cash,Credit,False,0.266891851192937,False
TX-000535,2025-04-24,Utilities transaction 535,Utilities,295.16,Card,Checking,False,0.3438209519151656,False
TX-000536,2025-03-16,Food transaction 536,Food,131.48,Digital Wallet,Checking,False,0.3118006506184328,False
TX-000537,2025-08-05,Transport transaction 537,Transport,43.29,Unknown,Checking,True,-0.27508284714142917,False
TX-000538,2025-10-04,Food transaction 538,Food,64.12,Cash,Credit,False,-0.43253181232089133,False
TX-000539,2025-09-06,Food transaction 539,Food,11.57,Card,Credit,False,-1.0132127940231108,False
TX-000540,2025-06-13,Food transaction 540,Food,138.87,Card,Checking,True,0.3934606402431599,False
TX-000541,2025-12-23,Housing transaction 541,Housing,133.55,Cash,Checking,False,-0.6950022358476895,False
TX-000542,2025-07-11,Food transaction 542,Food,133.55,Card,Checking,False,0.3346742877663606,False
TX-000543,2025-08-15,Health transaction 543,Health,133.55,Card,Checking,False,-0.30905773156850097,False
TX-000544,2025-06-26,Food transaction 544,Food,37.56,Transfer,Checking,False,-0.7260215720546866,False
TX-000545,2025-04-09,Health transaction 545,Uncategorized,207.99,Card,Savings,False,-0.21342698115772085,False
TX-000546,2025-02-05,Transport transaction 546,Transport,104.61,Card,Checking,False,0.05450514167971003,False
TX-000547,2025-04-06,Utilities transaction 547,Utilities,66.01,Card,Checking,True,-0.49203980818434406,False
TX-000548,2025-06-01,Transport transaction 548,Transport,64.41,Card,Savings,False,-0.1615652619505867,False
TX-000549,2025-05-31,Housing transaction 549,Housing,1372.56,Transfer,Checking,False,-0.11048862330467087,False
TX-000550,2025-07-09,Leisure transaction 550,Leisure,133.55,Card,Checking,False,-0.0076973685927233465,False
TX-000551,2025-08-12,Housing transaction 551,Housing,784.89,Card,Checking,False,-0.3877269948135011,False
TX-000552,2025-02-06,Food transaction 552,Food,151.86,Cash,Credit,False,0.5370010008960968,False
TX-000553,2025-09-25,Utilities transaction 553,Utilities,133.55,Digital Wallet,Credit,True,-0.24567700767323392,False
TX-000554,2025-07-02,Housing transaction 554,Housing,133.55,Cash,Checking,False,-0.6950022358476895,False
TX-000555,2025-01-13,Food transaction 555,Food,146.11,Card,Savings,False,0.4734631199296313,False
TX-000556,2025-10-06,Leisure transaction 556,Leisure,215.97,Card,Checking,False,0.4479941874618772,False
TX-000557,2025-08-05,Utilities transaction 557,Utilities,203.75,Transfer,Savings,False,0.010388562298337371,False
TX-000558,2025-12-21,Leisure transaction 558,Leisure,115.78,Card,Credit,False,-0.10594583924414604,False
TX-000559,2025-12-27,Food transaction 559,Food,159.09,Cash,Credit,False,0.6168929799200176,False
TX-000560,2025-10-13,Leisure transaction 560,Leisure,210.03,Card,Checking,True,0.4151525489886386,False
TX-000561,2025-09-30,Food transaction 561,Food,137.78,Card,Credit,False,0.38141606802516903,False
TX-000562,2025-03-03,Leisure transaction 562,Leisure,103.55,Transfer,Credit,True,-0.1735642295686761,False
TX-000563,2025-03-25,Education transaction 563,Education,393.1,Transfer,Credit,True,-0.03388698840831591,False
TX-000564,2025-08-05,Leisure transaction 564,Leisure,133.55,Unknown,Savings,False,-0.0076973685927233465,False
TX-000565,2025-12-08,Utilities transaction 565,Utilities,82.31,Card,Checking,False,-0.4325829878063296,False
TX-000566,2025-06-07,Housing transaction 566,Housing,1315.52,Card,Checking,False,-0.13739773336790986,False
TX-000567,2025-01-19,Leisure transaction 567,Leisure,184.26,Cash,Checking,True,0.2726729154102952,False
TX-000568,2025-06-26,Health transaction 568,Health,280.16,Card,Checking,True,0.016886541126146917,False
TX-000569,2025-04-10,Housing transaction 569,Housing,1257.93,Card,Credit,True,-0.1645663106565132,False
TX-000570,2025-08-21,Utilities transaction 570,Utilities,220.69,Card,Savings,True,0.07217988359916953,False
TX-000571,2025-03-17,Food transaction 571,Food,28.33,Card,Credit,True,-0.8280136835886827,False
TX-000572,2025-09-22,Leisure transaction 572,Leisure,94.31,Digital Wallet,Checking,False,-0.2246512227492695,False
TX-000573,2025-10-11,Health transaction 573,Health,336.22,Transfer,Checking,False,0.14151948517677074,False
TX-000574,2025-07-25,Leisure transaction 574,Leisure,56.31,Digital Wallet,Credit,False,-0.4347492466521429,False
TX-000575,2025-08-11,Housing transaction 575,Housing,897.54,Card,Checking,False,-0.33458338947297034,False
TX-000576,2025-02-21,Transport transaction 576,Transport,133.36,Digital Wallet,Checking,True,0.2090331044750094,False
TX-000577,2025-12-05,Transport transaction 577,Transport,33.34,Card,Credit,False,-0.3285629594827588,False
TX-000578,2025-05-24,Utilities transaction 578,Utilities,101.97,Card,Credit,False,-0.36087003758352204,False
TX-000579,2025-03-10,Food transaction 579,Food,174.77,Transfer,Checking,False,0.7901580187990053,False
TX-000580,2025-04-09,Food transaction 580,Food,133.55,Card,Credit,False,0.3346742877663606,False
TX-000581,2025-01-25,Leisure transaction 581,Leisure,156.92,Card,Savings,False,0.12151291610754365,False
TX-000582,2025-02-22,Food transaction 582,Food,154.7,Card,Credit,True,0.568383189060403,False
TX-000583,2025-05-31,Leisure transaction 583,Leisure,34.32,Card,Credit,False,-0.5563296557475162,False
TX-000584,2025-05-24,Leisure transaction 584,Leisure,158.25,Cash,Checking,True,0.12886634694414428,False
TX-000585,2025-02-26,Utilities transaction 585,Utilities,173.59,Transfer,Savings,True,-0.09962479368944882,False
TX-000586,2025-02-08,Transport transaction 586,Transport,116.94,Transfer,Checking,True,0.12077748189765924,False
TX-000587,2025-04-19,Transport transaction 587,Transport,73.6,Card,Checking,False,-0.11217006271271542,False
TX-000588,2025-06-30,Housing transaction 588,Housing,1592.39,Cash,Credit,False,-0.00678193211950539,False
TX-000589,2025-02-11,Housing transaction 589,Housing,1364.39,Card,Savings,True,-0.11434289099781005,False
TX-000590,2025-07-05,Housing transaction 590,Housing,1365.05,Card,Credit,False,-0.11403153032737291,False
TX-000591,2025-08-11,Housing transaction 591,Uncategorized,1828.75,Digital Wallet,Credit,False,3.2283907580110345,True
TX-000592,2025-05-02,Leisure transaction 592,Leisure,142.0,Card,Credit,False,0.039021797248836594,False
TX-000593,2025-05-13,Leisure transaction 593,Leisure,142.99,Transfer,Credit,False,0.044495403661043084,False
TX-000594,2025-06-12,Transport transaction 594,Transport,65.79,Card,Savings,False,-0.1541479197364123,False
TX-000595,2025-08-03,Health transaction 595,Health,230.1,Transfer,Checking,False,-0.094407165245138,False
TX-000596,2025-09-08,Education transaction 596,Education,489.8,Transfer,Checking,False,0.08458219475749287,False
TX-000597,2025-08-23,Health transaction 597,Health,349.51,Card,Checking,False,0.17106589663650648,False
TX-000598,2025-11-27,Leisure transaction 598,Leisure,156.28,Card,Checking,False,0.11797442307339007,False
TX-000599,2025-05-26,Transport transaction 599,Transport,129.75,Cash,Savings,True,0.18962976723358216,False
TX-000600,2025-08-27,Food transaction 600,Food,149.1,Card,Savings,False,0.5065028180321931,False
TX-000601,2025-03-17,Housing transaction 601,Housing,1498.98,Card,Credit,True,-0.05084890215820033,False
TX-000602,2025-01-09,Food transaction 602,Food,123.48,Transfer,Credit,False,0.22340012057813316,False
TX-000603,2025-03-15,Utilities transaction 603,Utilities,3712.374168619914,Card,Savings,True,12.808648498960572,True
TX-000604,2025-09-10,Health transaction 604,Health,265.76,Transfer,Checking,False,-0.015127629304266699,False
TX-000605,2025-08-18,Food transaction 605,Food,149.87,Card,Checking,False,0.5150113690485721,False
TX-000606,2025-01-07,Transport transaction 606,Transport,97.99,Card,Checking,False,0.01892339859432283,False
TX-000607,2025-06-23,Health transaction 607,Health,238.53,Unknown,Credit,False,-0.07566553630566672,False
TX-000608,2025-05-21,Housing transaction 608,Housing,986.94,Card,Checking,False,-0.2924081713864771,False
TX-000609,2025-06-17,Food transaction 609,Food,81.27,Card,Credit,False,-0.24302317604699875,False
TX-000610,2025-06-19,Utilities transaction 610,Utilities,310.48,Card,Savings,False,0.3997030677551153,False
TX-000611,2025-10-10,Food transaction 611,Food,121.14,Card,Checking,True,0.19754296554134543,False
TX-000612,2025-05-02,Housing transaction 612,Housing,1503.03,Card,Checking,False,-0.04893827986233573,False
TX-000613,2025-07-13,Transport transaction 613,Transport,130.95,Card,Savings,False,0.19607963002851633,False
TX-000614,2025-01-05,Utilities transaction 614,Utilities,198.02,Card,Checking,False,-0.010512516276265208,False
TX-000615,2025-01-29,Transport transaction 615,Transport,76.02,Card,Credit,False,-0.09916283940959804,False
TX-000616,2025-06-14,Food transaction 616,Food,138.6,Transfer,Credit,False,0.39047712235429965,False
TX-000617,2025-12-05,Food transaction 617,Food,130.58,Transfer,Savings,True,0.3018555909888993,False
TX-000618,2025-05-16,Food transaction 618,Food,41.22,Card,Credit,False,-0.6855783295612495,False
TX-000619,2025-12-31,Transport transaction 619,Transport,68.63,Transfer,Savings,True,-0.138883244455068,False
TX-000620,2025-11-17,Health transaction 620,Health,206.37,Transfer,Credit,True,-0.1471638502669236,False
TX-000621,2025-12-08,Housing transaction 621,Housing,1205.16,Cash,Checking,False,-0.18946101153374187,False
TX-000622,2025-05-25,Utilities transaction 622,Utilities,177.6,Cash,Credit,False,-0.08499768634491892,False
TX-000623,2025-11-23,Housing transaction 623,Housing,1260.97,Card,Checking,True,-0.1631321645381358,False
TX-000624,2025-08-05,Food transaction 624,Food,42.29,Transfer,Checking,False,-0.6737547586683594,False
TX-000625,2025-10-28,Housing transaction 625,Housing,1259.79,Card,Checking,False,-0.16368883967619022,False
TX-000626,2025-05-12,Food transaction 626,Food,20.43,Card,Savings,False,-0.9153092070034786,False
TX-000627,2025-10-19,Transport transaction 627,Transport,133.55,Transfer,Checking,False,0.21005433275087396,False
TX-000628,2025-03-11,Transport transaction 628,Transport,120.24,Card,Checking,False,0.13851460458372836,False
TX-000629,2025-09-09,Housing transaction 629,Housing,1760.46,Card,Credit,True,0.07250653436591854,False
TX-000630,2025-10-02,Leisure transaction 630,Leisure,85.68,Cash,Credit,False,-0.2723655897566852,False
TX-000631,2025-12-30,Housing transaction 631,Housing,739.31,Card,Credit,True,-0.40922975141733064,False
TX-000632,2025-07-01,Health transaction 632,Health,96.87,Transfer,Credit,False,-0.3906049379148599,False
TX-000633,2025-06-16,Utilities transaction 633,Utilities,185.92,Transfer,Credit,False,-0.05464917434828827,False
TX-000634,2025-04-01,Food transaction 634,Uncategorized,43.61,Card,Savings,False,-0.5625014893912409,False
TX-000635,2025-07-21,Transport transaction 635,Transport,78.44,Card,Checking,True,-0.08615561610648066,False
TX-000636,2025-12-12,Food transaction 636,Food,47.84,Transfer,Credit,True,-0.6124268909529015,False
TX-000637,2025-01-19,Housing transaction 637,Housing,1958.28,Card,Credit,False,0.16582981895059495,False
TX-000638,2025-02-08,Food transaction 638,Food,76.33,Cash,Checking,False,-0.2976105033468838,False
TX-000639,2025-05-06,Health transaction 639,Health,133.55,Card,Checking,False,-0.30905773156850097,False
TX-000640,2025-06-22,Transport transaction 640,Transport,114.66,Card,Checking,False,0.1085227425872842,False
TX-000641,2025-05-21,Housing transaction 641,Housing,1148.54,Card,Credit,False,-0.2161719829885209,False
TX-000642,2025-08-30,Utilities transaction 642,Utilities,57.89,Cash,Checking,True,-0.5216587886425942,False
TX-000643,2025-08-08,Transport transaction 643,Transport,82.01,Card,Credit,True,-0.06696727429155129,False
TX-000644,2025-05-06,Utilities transaction 644,Utilities,196.56,Card,Credit,False,-0.015838096506443217,False
TX-000645,2025-02-27,Transport transaction 645,Transport,101.48,Card,Savings,False,0.037681749556256604,False
TX-000646,2025-05-28,Transport transaction 646,Transport,37.43,Card,Savings,True,-0.306579677123358,False
TX-000647,2025-11-13,Housing transaction 647,Housing,1310.03,Card,Checking,True,-0.1399876880356375,False
TX-000648,2025-12-27,Housing transaction 648,Housing,1051.79,Card,Checking,False,-0.26181462672306466,False
TX-000649,2025-01-01,Education transaction 649,Education,71.0,Card,Checking,True,-0.42849840410332124,False
TX-000650,2025-12-14,Food transaction 650,Food,158.78,Card,Credit,False,0.6134674593809559,False
TX-000651,2025-07-09,Education transaction 651,Education,479.19,Card,Checking,False,0.0715836628713581,False
TX-000652,2025-07-10,Transport transaction 652,Uncategorized,45.7,Transfer,Checking,True,-0.5580632017515764,False
TX-000653,2025-11-08,Housing transaction 653,Housing,1559.0,Transfer,Checking,True,-0.02253395149207821,False
TX-000654,2025-04-27,Housing transaction 654,Housing,922.02,Card,Credit,False,-0.3230347391512997,False
TX-000655,2025-05-14,Food transaction 655,Food,161.12,Unknown,Checking,False,0.6393246144177437,False
TX-000656,2025-02-27,Utilities transaction 656,Utilities,58.9,Card,Credit,False,-0.5179746543737723,False
TX-000657,2025-02-13,Food transaction 657,Food,8.66,Cash,Checking,False,-1.0453684868252697,False
TX-000658,2025-06-22,Food transaction 658,Food,94.35,Card,Savings,False,-0.09848830943110859,False
TX-000659,2025-06-09,Food transaction 659,Food,108.3,Card,Checking,False,0.05566011482666421,False
TX-000660,2025-06-22,Housing transaction 660,Housing,1526.34,Cash,Savings,False,-0.03794158709280382,False
TX-000661,2025-11-13,Transport transaction 661,Transport,12.36,Card,Savings,True,-0.44132806068085895,False
TX-000662,2025-10-30,Housing transaction 662,Housing,1102.47,Card,Checking,False,-0.23790590130222042,False
TX-000663,2025-05-29,Utilities transaction 663,Utilities,172.26,Card,Savings,False,-0.10447617841967949,False
TX-000664,2025-03-21,Food transaction 664,Food,45.25,Transfer,Savings,False,-0.6410465625534485,False
TX-000665,2025-08-01,Food transaction 665,Food,158.09,Card,Savings,False,0.6058429136649801,False
TX-000666,2025-07-22,Transport transaction 666,Uncategorized,16.76,Transfer,Credit,False,-0.6195196822740127,False
TX-000667,2025-09-09,Food transaction 667,Food,91.83,Transfer,Checking,False,-0.126334476393803,False
TX-000668,2025-08-17,Education transaction 668,Education,133.55,Card,Savings,True,-0.3518670968952412,False
TX-000669,2025-06-13,Transport transaction 669,Transport,40.34,Card,Credit,True,-0.29093875984564244,False
TX-000670,2025-08-15,Housing transaction 670,Housing,1598.79,Card,Credit,False,-0.00376267713344778,False
TX-000671,2025-05-27,Transport transaction 671,Transport,116.97,Transfer,Credit,True,0.1209387284675326,False
TX-000672,2025-01-20,Housing transaction 672,Housing,904.54,Transfer,Checking,False,-0.33128107933196976,False
TX-000673,2025-02-16,Housing transaction 673,Housing,133.55,Card,Credit,False,-0.6950022358476895,False
TX-000674,2025-08-21,Education transaction 674,Education,368.74,Transfer,Savings,False,-0.06373093155122288,False
TX-000675,2025-11-01,Health transaction 675,Health,136.19,Card,Checking,False,-0.30318846698959184,False
TX-000676,2025-01-14,Education transaction 676,Education,291.44,Card,Credit,False,-0.15843277083474946,False
TX-000677,2025-05-23,Transport transaction 677,Transport,47.15,Digital Wallet,Savings,True,-0.2543357884843907,False
TX-000678,2025-01-01,Transport transaction 678,Transport,102.89,Transfer,Checking,True,0.0452603383403043,False
TX-000679,2025-02-23,Housing transaction 679,Housing,1874.08,Card,Checking,False,0.12610774554027365,False
TX-000680,2025-09-16,Food transaction 680,Food,151.27,Transfer,Credit,True,0.5304814618056246,False
TX-000681,2025-05-24,Utilities transaction 681,Utilities,315.8,Digital Wallet,Checking,False,0.4191086066760378,False
TX-000682,2025-01-12,Food transaction 682,Food,144.1,Transfer,Checking,True,0.4512524867570058,False
TX-000683,2025-11-26,Health transaction 683,Health,258.56,Transfer,Checking,False,-0.031134714519473444,False
TX-000684,2025-08-12,Leisure transaction 684,Leisure,81.24,Transfer,Checking,False,-0.29691388518112627,False
TX-000685,2025-09-29,Housing transaction 685,Housing,1471.35,Card,Credit,True,-0.06388359204332125,False
TX-000686,2025-12-24,Transport transaction 686,Transport,133.55,Transfer,Checking,False,0.21005433275087396,False
TX-000687,2025-06-05,Leisure transaction 687,Leisure,166.41,Card,Savings,False,0.1739821331296034,False
TX-000688,2025-01-08,Food transaction 688,Food,84.7,Transfer,Credit,False,-0.20512144879222013,False
TX-000689,2025-05-02,Utilities transaction 689,Utilities,30.91,Card,Savings,False,-0.6200725931701297,False
TX-000690,2025-12-14,Transport transaction 690,Transport,187.9298620625896,Transfer,Checking,False,0.502339873676834,False
TX-000691,2025-06-13,Housing transaction 691,Housing,1219.95,Card,Credit,False,-0.18248370196439923,False
TX-000692,2025-03-31,Transport transaction 692,Transport,133.55,Card,Checking,False,0.21005433275087396,False
TX-000693,2025-05-16,Education transaction 693,Education,312.45,Card,Checking,False,-0.13269298243440156,False
TX-000694,2025-07-05,Housing transaction 694,Housing,1590.73,Digital Wallet,Credit,True,-0.007565051381514139,False
TX-000695,2025-11-12,Health transaction 695,Health,209.52,Digital Wallet,Credit,False,-0.14016075048527066,False
TX-000696,2025-06-27,Food transaction 696,Food,121.81,Unknown,Credit,False,0.20494650993222055,False
TX-000697,2025-01-28,Health transaction 697,Health,103.75,Digital Wallet,Credit,False,-0.3753092787092179,False
TX-000698,2025-08-08,Leisure transaction 698,Leisure,33.7,Transfer,Credit,False,-0.5597575708743525,False
TX-000699,2025-12-23,Food transaction 699,Food,110.59,Cash,Credit,False,0.0809647665507001,False
TX-000700,2025-02-10,Food transaction 700,Food,91.37,Card,Credit,False,-0.13141750687112017,False
TX-000701,2025-08-16,Health transaction 701,Health,25.88,Transfer,Checking,False,-0.5484303517242389,False
TX-000702,2025-07-11,Transport transaction 702,Transport,56.37,Card,Checking,False,-0.20477934267664605,False
TX-000703,2025-05-25,Leisure transaction 703,Leisure,32.29,Transfer,Credit,False,-0.5675533133402224,False
TX-000704,2025-07-20,Housing transaction 704,Housing,1450.17,Transfer,Savings,False,-0.07387543901280579,False
TX-000705,2025-07-31,Utilities transaction 705,Utilities,141.75,Transfer,Checking,False,-0.2157662145996316,False
TX-000706,2025-08-08,Leisure transaction 706,Leisure,133.55,Transfer,Checking,False,-0.0076973685927233465,False
TX-000707,2025-08-28,Utilities transaction 707,Utilities,2364.370711875317,Card,Checking,False,7.891593321254678,True
TX-000708,2025-02-15,Housing transaction 708,Housing,1079.47,Card,Savings,True,-0.24875634890836518,False
TX-000709,2025-02-04,Transport transaction 709,Transport,134.88,Card,Credit,True,0.21720293068192598,False
TX-000710,2025-09-10,Transport transaction 710,Transport,77.31,Card,Credit,False,-0.0922292369050437,False
TX-000711,2025-03-23,Food transaction 711,Food,114.35,Cash,Credit,False,0.1225130156696409,False
TX-000712,2025-09-13,Food transaction 712,Food,125.08,Transfer,Credit,False,0.24108022658619305,False
TX-000713,2025-07-16,Housing transaction 713,Housing,1666.77,Transfer,Checking,False,0.02830747192158359,False
TX-000714,2025-10-30,Leisure transaction 714,Leisure,117.3,Card,Checking,False,-0.09754191828803112,False
TX-000715,2025-01-10,Transport transaction 715,Transport,62.88,Card,Checking,True,-0.16978883701412784,False
TX-000716,2025-11-08,Housing transaction 716,Housing,133.55,Card,Savings,False,-0.6950022358476895,False
TX-000717,2025-10-13,Leisure transaction 717,Uncategorized,14.64,Card,Checking,False,-0.6240216773917585,False
TX-000718,2025-08-30,Transport transaction 718,Transport,53.32,Card,Savings,False,-0.22117274394710387,False
TX-000719,2025-09-08,Housing transaction 719,Housing,1133.86,Transfer,Savings,False,-0.22309739911279072,False
TX-000720,2025-12-31,Education transaction 720,Education,264.25,Card,Checking,True,-0.1917438058945048,False
TX-000721,2025-01-05,Utilities transaction 721,Utilities,65.82,Transfer,Credit,False,-0.49273286314580556,False
TX-000722,2025-04-29,Transport transaction 722,Transport,104.65,Card,Savings,True,0.05472013710620787,False
TX-000723,2025-10-16,Housing transaction 723,Housing,1971.14,Transfer,Checking,False,0.17189663443820466,False
TX-000724,2025-03-06,Health transaction 724,Health,395.18,Transfer,Checking,False,0.272599727439075,False
TX-000725,2025-05-26,Transport transaction 725,Transport,71.47,Digital Wallet,Savings,False,-0.12361856917372364,False
TX-000726,2025-08-12,Food transaction 726,Food,128.55,Transfer,Checking,False,0.27942395649117324,False
TX-000727,2025-08-27,Transport transaction 727,Transport,120.5,Digital Wallet,Checking,False,0.13991207485596413,False
TX-000728,2025-06-26,Transport transaction 728,Transport,61.47,Transfer,Savings,False,-0.17736742579817558,False
TX-000729,2025-09-24,Transport transaction 729,Transport,133.55,Transfer,Credit,False,0.21005433275087396,False
TX-000730,2025-12-07,Food transaction 730,Uncategorized,169.12,Card,Savings,True,-0.2959706369250705,False
TX-000731,2025-10-09,Transport transaction 731,Transport,74.62,Card,Credit,False,-0.10668767933702127,False
TX-000732,2025-03-04,Utilities transaction 732,Utilities,171.69,Card,Credit,False,-0.106555343304064,False
TX-000733,2025-08-05,Food transaction 733,Food,38.69,Cash,Checking,True,-0.7135349971864944,False
TX-000734,2025-12-08,Leisure transaction 734,Leisure,32.71,Card,Credit,False,-0.5652311772865589,False
TX-000735,2025-11-11,Utilities transaction 735,Utilities,273.42,Transfer,Checking,False,0.2645208736932003,False
TX-000736,2025-10-10,Food transaction 736,Food,133.55,Digital Wallet,Checking,False,0.3346742877663606,False
TX-000737,2025-06-26,Food transaction 737,Uncategorized,64.04,Card,Savings,False,-0.5191166968178694,False
TX-000738,2025-04-08,Transport transaction 738,Transport,30.88,Card,Credit,False,-0.34178517821237403,False
TX-000739,2025-04-15,Transport transaction 739,Transport,79.99,Digital Wallet,Checking,False,-0.07782454332969063,False
TX-000740,2025-04-09,Health transaction 740,Health,251.49,Card,Credit,False,-0.04685278291829452,False
TX-000741,2025-11-07,Transport transaction 741,Transport,32.94,Transfer,Credit,False,-0.3307129137477369,False
